prestamo_id,cliente_id,sucursal_id,producto_id,oficial_id,numero_contrato,fecha_otorgamiento,fecha_vencimiento,monto_original,saldo_capital_vigente,tasa_interes_nominal_anual,tasa_interes_efectiva_anual,plazo_meses,tipo_credito,moneda,frecuencia_pago,cuota_programada,numero_cuotas_total,numero_cuotas_pagadas,numero_cuotas_pendientes,estado,dias_mora,clasificacion_riesgo_sbs,garantia_tipo,garantia_valor,proposito_credito,canal_desembolso,fecha_primer_pago_programado,fecha_ultimo_pago_real
3619,4653,18,2,58,CONT-00003619,25/02/2020,2030/07/02,58359.27,39066.08,11.0,11.5719,126,Hipotecario,PEN,Mensual,782.93,126,59,67,Vigente,0,Normal,Bien Mueble,87571.46,Ampliación y Remodelación,Transferencia Bancaria,26/03/2020,30-12-2024
3620,4352,24,5,2,CONT-00003620,26/09/2021,2023-12-15,10080.1,0.0,28.21,32.159,27,Consumo,PEN,Mensual,508.5,27,27,0,Cancelado,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Agencia,2021-10-26,2023-12-15
3621,3346,7,8,53,CONT-00003621,2020/10/02,2023/06/19,9333.01,0.0,27.79,31.6177,33,Microempresa,PEN,Mensual,407.63,33,33,0,Cancelado,0,Normal,Sin Garantía,0.0,  Adquisición de Activo Fijo,Transferencia Bancaria,2020/11/01,19/06/2023
3622,947,14,5,28,CONT-00003622,2023-07-08,24-03-2026,8316.84,-4940.04,42.0,51.1069,33,Consumo,PEN,Mensual,428.92,33,18,15,Vigente,0,Normal,Sin Garantía,0.0,Electrodomésticos,Cheque de Gerencia,2023/08/07,2024-12-29
3623,3119,1,1,8,CONT-00003623,15/04/2021,2021/10/12,4020.91,0.0,22.25,24.6653,6,Personal,PEN,Mensual,714.31,6,6,0,Cancelado,0,Normal,Carta Fianza,0.0,Mejoras del Hogar,Agencia,15/05/2021,2021-10-12
3624,283,3,3,30,CONT-00003624,31-10-2021,2026-04-08,186773.31,71661.81,18.0,19.5618,54,Vehicular,PEN,Mensual,5071.15,54,38,16,Vigente,0,Normal,Bien Inmueble,337677.31,Maquinaria,Cheque de Gerencia,2021/11/30,14-12-2024
3625,2402,10,4,12,CONT-00003625,2021/03/01,19-02-2023,7034.1,0.0,44.34,54.5588,24,Microempresa,PEN,Mensual,447.05,24,24,0,Cancelado,0,Normal,Aval,0.0,Compra de Inventario,Cheque de Gerencia,2021-03-31,19/02/2023
3626,4877,18,4,11,CONT-00003626,29-08-2020,20/02/2022,32881.85,0.0,36.07,42.673,18,Microempresa,PEN,Mensual,2391.98,18,18,0,Cancelado,0,Normal,Sin Garantía,0.0, Expansión de Negocio,Transferencia Bancaria,28-09-2020,20-02-2022
3627,573,15,4,51,CONT-00003627,24-02-2023,2026/02/08,8795.18,4639.77,38.91,46.6568,36,Microempresa,PEN,Mensual,417.56,36,22,14,Vigente,0,Normal,Aval,0.0,Adquisición de Activo Fijo,Agencia,2023/03/26,2024/12/15
3628,446,18,4,58,CONT-00003628,2023-05-09,2024-10-30,12008.93,0.0,31.31,36.2178,18,Microempresa,PEN,Mensual,844.56,18,18,0,Cancelado,0,Normal,Carta Fianza,0.0,,Transferencia Bancaria,2023-06-08,30-10-2024
3629,885,11,1,17,CONT-00003629,17-10-2022,2025/04/04,-6966.81,1183.9,23.95,26.762,30,Personal,PEN,Mensual,310.89,30,26,4,Vigente,0,Normal,Carta Fianza,0.0,Viaje / Turismo,Transferencia Bancaria,16/11/2022,2024/12/05
3630,528,6,8,41,CONT-00003630,2024-04-25,2025/07/19,3847.59,2500.04,24.87,27.9102,15,Microempresa,PEN,Mensual,301.07,15,8,7,Moroso,254,,Carta Fianza,0.0,Expansión de Negocio,Cheque de Gerencia,25-05-2024,2024/12/21
3631,4354,23,4,56,CONT-00003631,20/10/2021,18-04-2022,2627.59,0.0,32.03,37.1767,6,Microempresa,PEN,Mensual,479.74,6,6,0,Cancelado,0,Normal,Aval,0.0,Compra de Inventario,Transferencia Bancaria,19/11/2021,2022-04-18
3632,3120,13,5,46,CONT-00003632,2020/07/22,2020-10-20,1286.81,0.0,37.18,44.2181,3,Consumo,PEN,Mensual,455.79,3,3,0,Cancelado,0,Normal,Aval,0.0,Vestimenta y Calzado,Agencia,2020/08/21,2020/10/20
3633,355,19,2,16,CONT-00003633,2022-05-19,27-03-2032,50026.23,41803.95,11.0,11.5719,120,Hipotecario,PEN,Mensual,689.11,120,31,89,Vigente,0,Normal,Prenda Vehicular,92924.02,Refinanciamiento Hipotecario,Agencia,2022-06-18,2024-12-04
3634,3688,14,5,54,CONT-00003634,2022/03/09,23/11/2024,2553.32,0.0,38.19,45.6373,33,Consumo,PEN,Mensual,126.11,33,33,0,Cancelado,0,Normal,Sin Garantía,0.0,Atención Médica,Agencia,2022-04-08,23/11/2024
3635,799,24,3,48,CONT-00003635,2021/11/07,2026/04/15,10000.35,3836.97,18.0,19.5618,54,Vehicular,PEN,Mensual,271.52,54,38,16,Vigente ,0,Normal,Bien Inmueble,12986.12,Vehículo Usado,Agencia,2021-12-07,21-12-2024
3636,4377,12,1,42,CONT-00003636,2023-02-23,2025-02-12,1271.34,137.48,30.43,35.0542,24,Personal,PEN,Mensual,71.37,24,22,2,Vigente,0,Normal,Sin Garantía,0.0,Mejoras del Hogar,Transferencia Bancaria,2023-03-25,14-12-2024
3637,3253,11,1,17,CONT-00003637,2021/08/24,2022-08-19,-4459.73,1258.73,24.41,27.3349,12,Personal,PEN,Mensual,422.6,12,12,0,Moroso,192,Dudoso,Carta Fianza,0.0,Gastos de Estudios,Transferencia Bancaria,2021-09-23,2022-08-19
3638,1661,11,2,17,CONT-00003638,2024-07-07,2053/02/05,582290.26,580838.37,10.01,10.4823,348,Hipotecario,PEN,Mensual,5142.85,348,5,343,Refinanciado,0,Normal,Prenda Vehicular,960921.71,Ampliación y Remodelación,Cheque de Gerencia,2024/08/06,2024/12/04
3639,2704,6,4,41,CONT-00003639,2022-06-06,2023-06-01,4486.08,0.0,28.99,33.1696,12,Microempresa,PEN,Mensual,435.11,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2022/07/06,2023/06/01
3640,80,1,5,8,CONT-00003640,2023-10-23,2026-07-09,6447.05,4284.7,27.58,31.3478,33,Consumo,PEN,Mensual,280.86,33,14,19,Vigente,0,Normal,Carta Fianza,0.0,Electrodomésticos,Transferencia Bancaria,2023-11-22,2024/12/16
3641,3099,1,4,8,CONT-00003641,25-05-2021,2025-05-04,48191.9,7543.81,25.28,28.4249,48,Microempresa,PEN,Mensual,1605.44,48,43,5,Vigente,0,Normal,Sin Garantía,0.0,Compra de Inventario,Agencia,2021-06-24,2024-12-05
3642,4904,10,4,12,CONT-00003642,2020-04-20,15-04-2021,2615.23,0.0,22.36,24.8,12,Microempresa,PEN,Mensual,245.22,12,12,0,Cancelado,0,Normal,Carta Fianza,0.0,Capital de Trabajo,Cheque de Gerencia,20/05/2020,2021-04-15
3643,1369,20,4,34,CONT-00003643,2020-05-06,23-10-2022,2882.45,0.0,41.83,50.8589,30,Microempresa,PEN,Mensual,156.44,30,30,0,Cancelado,0,Normal,Sin Garantía,0.0,Expansión de Negocio,Cheque de Gerencia,2020-06-05,2022-10-23
3644,4174,12,8,1,CONT-00003644,2023-05-14,2024-08-06,8298.19,0.0,19.57,21.4244,15,Microempresa,PEN,Mensual,628.11,15,15,0,Cancelado,0,Normal,Carta Fianza,0.0,Expansión de Negocio,Agencia,2023/06/13,2024-08-06
3645,2998,19,5,38,CONT-00003645,21/01/2023,18-10-2023,4634.12,0.0,42.0,51.1069,9,Consumo,PEN,Mensual,609.14,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Agencia,2023/02/20,18/10/2023
3646,2712,10,2,9,CONT-00003646,17-12-2023,15/11/2029,-50037.33,43570.15,9.67,10.1103,72,Hipotecario,PEN,Mensual ,918.68,72,12,60,Refinanciado,0,Normal,Bien Mueble,66327.88,Ampliación y Remodelación,Transferencia Bancaria,16/01/2024,2024-12-11
3647,1546,13,5,20,CONT-00003647,2024/09/08,2024/12/07,2588.5,0.0,41.83,50.8589,3,Consumo,PEN,Mensual,923.67,3,3,0,Cancelado,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Agencia,2024/10/08,2024/12/07
3648,3965,9,6,31,CONT-00003648,17/04/2023,28/09/2026,10650.76,6347.82,16.85,18.2142,42, Personal,PEN ,Mensual,337.4,42,20,22,Vigente,0,Normal,Carta Fianza,0.0,Viaje / Turismo,Transferencia Bancaria,17-05-2023,2024-12-07
3649,1835,20,5,32,CONT-00003649,2024-05-09,2025-08-02,3787.18,2231.34,36.79,43.6735,15,Consumo,PEN,Mensual,318.75,15,7,8,Vigente,0,CPP,Aval,0.0,Electrodomésticos,Cheque de Gerencia,2024-06-08,2024-12-05
3650,3075,16,3,35,CONT-00003650,2024-09-29,2030-03-02,13044.87,12659.75,15.42,16.5579,66,Vehicular,PEN,Mensual,294.36,66,3,63,Vigente,0,Normal,Prenda Vehicular,22433.12,VEHÍCULO COMERCIAL,Cheque de Gerencia,29-10-2024,2024/12/28
3651,3749,4,1,45,CONT-00003651,2022-12-08,2023/06/06,3438.45,0.0,28.34,32.3269,6,Personal,PEN,Mensual,621.37,6,6,0,Cancelado,0,Normal,Sin Garantía,0.0,Emergencia Médica,Agencia,2023-01-07,2023/06/06
3652,1892,2,4,36,CONT-00003652,2023/07/01,28/12/2023,5679.69,0.0,28.68,32.7671,6,Microempresa,PEN,Mensual,1027.36,6,6,0,Castigado,50,Pérdida,Aval,0.0,Compra de Inventario,Agencia,2023/07/31,28-12-2023
3653,1678,17,4,52,CONT-00003653,2021-02-02,2023-07-22,27874.59,0.0,47.32,59.0595,30,Microempresa,PEN,Mensual,1600.92,30,34,0,Cancelado,0,Normal,Aval,0.0,Expansión de Negocio,Cheque de Gerencia,2021-03-04,22-07-2023
3654,2527,3,5,1,CONT-00003654,2024-02-08,2024-11-04,2477.92,0.0,33.92,39.7234,9,Consumo,PEN,Mensual,315.68,9,9,0,Cancelado,0,Normal,Sin Garantía,0.0,Electrodomésticos,Cheque de Gerencia,2024-03-09,2024-11-04
3655,266,17,5,52,CONT-00003655,2023-12-14,30/08/2026,13774.97,9905.82,27.52,31.2708,33,Consumo,PEN,Mensual,599.66,33,12,21,Vigente,0,Normal,Carta Fianza,0.0,Muebles y Enseres,Agencia,13/01/2024,2024-12-08
3656,3968,11,1,17,CONT-00003656,26-04-2021,2023/10/13,2318.92,595.98,22.19,24.5919,30, Personal,PEN,Mensual,101.4,30,30,0,Moroso,269,CPP,Sin Garantía,0.0,Mejoras del Hogar,Cheque de Gerencia,2021/05/26,2023-10-13
3657,1814,2,4,36,CONT-00003657,2021-05-06,17/10/2024,4578.47,0.0,36.6,43.4089,42,Microempresa,PEN,Mensual,194.8,42,42,0,Cancelado,0,Normal,Carta Fianza,0.0,Capital de Trabajo,Agencia,2021/06/05,2024/10/17
3658,3024,18,4,58,CONT-00003658,19-12-2020,2022-06-12,22420.45,6442.54,45.31,56.0108,18,Microempresa,PEN,Mensual,1738.95,18,18,0,Moroso,58,CPP,Aval,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2021-01-18,2022-06-12
3659,3873,13,1,50,CONT-00003659,20/11/2022,30-10-2026,38220.96,24483.71,33.68,39.3976,48,Personal,PEN,Mensual,1459.18,48,25,23,Vigente,0,CPP,Aval,0.0,Mejoras del Hogar,Agencia,2022-12-20,2024-12-09
3660,2199,17,6,15,CONT-00003660,28/06/2024,25-12-2024,7896.82,2703.99,15.86,17.0652,6,Personal,PEN,Mensual,1377.69,6,6,0,Moroso,333,Pérdida,Carta Fianza,0.0,Emergencia Médica,Agencia,2024-07-28,25-12-2024
3661,2605,19,1,16,CONT-00003661,18-10-2022,13-10-2023,1289.13,0.0,21.9,24.2376,12,Personal,PEN,Mensual,120.59,12,12,0,Cancelado,0,Normal,Carta Fianza,0.0,Libre Disponibilidad,Agencia,17-11-2022,2023/10/13
3662,3108,20,3,48,CONT-00003662,2021/07/18,2027-06-17,38796.62,20370.21,14.83,15.8807,72,Vehicular,PEN,Mensual,816.78,72,42,30,Refinanciado,44,Deficiente,Bien Mueble,62861.87,Vehículo Usado,Transferencia Bancaria,17/08/2021,29-12-2024
3663,648,19,5,16,CONT-00003663,2020-07-05,2023-03-22,10211.3,2972.88,30.19,34.7384,33,Consumo,PEN,Mensual,459.12,33,33,0,Moroso,150,Deficiente,Sin Garantía,0.0,Electrodomésticos,Agencia,2020/08/04,2023/03/22
3664,2467,19,4,38,CONT-00003664,15/11/2020,31/10/2023,29777.39,0.0,47.96,60.0417,36,Microempresa,PEN,Mensual,1574.11,36,36,0,Cancelado,0,Normal,Aval,0.0,Compra de Inventario,Agencia,15-12-2020,2023/10/31
3665,851,11,1,17,CONT-00003665,14-07-2022,25/12/2025,1099.91,395.32,19.99,21.9271,42,Personal,PEN,Mensual,36.62,42,30,12,Vigente,0,Normal,Sin Garantía,0.0,Emergencia Médica,Agencia,2022/08/13,30-12-2024
3666,65,6,4,41,CONT-00003666,2022/06/05,2025/11/16,5570.26,2248.92,39.66,47.7257,42,Microempresa,PEN,Mensual,247.18,42,31,11,VIGENTE,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Agencia,2022-07-05,21/12/2024
3667,566,22,5,44,CONT-00003667,22/01/2024,2024-10-18,1758.41,0.0,37.44,44.5822,9,Consumo,PEN,Mensual,227.1,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Cheque de Gerencia,2024-02-21,18/10/2024
3668,1673,20,6,38,CONT-00003668,2023-04-02,2030/02/24,27445.43,25146.97,21.14,23.3135,84,Personal,PEN,Mensual,628.44,84,21,63,Moroso,300,CPP,Carta Fianza,0.0,Emergencia Médica,Transferencia Bancaria,2023/05/02,2024/12/22
3669,2052,4,1,10,CONT-00003669,2021/07/23,2026/06/27,37029.04,17476.71,27.73,31.5405,60,Personal,s/.,Mensual,1146.91,60,41,19,Vigente,0,Normal,Carta Fianza,0.0,Libre Disponibilidad,Transferencia Bancaria,2021-08-22,2024-12-04
3670,4440,21,4,59,CONT-00003670,2020/09/14,2023/03/03,20134.91,0.0,34.87,41.0197,30,Microempresa,PEN,Mensual ,1014.8,30,30,0,Cancelado,0,Normal,Carta Fianza,0.0,Capital de Trabajo,TraNsfEreNciA bAncAriA,14/10/2020,2023/03/03
3671,65,6,5,41,CONT-00003671,2020-07-25,18/10/2021,4600.02,0.0,31.25,36.1382,15,Consumo,PEN,Mensual,374.38,15,15,0,Cancelado,0,Normal,Aval,0.0,Atención Médica,ChEqUe dE GeReNcIa ,24/08/2020,18-10-2021
3672,3608,2,1,36,CONT-00003672,2024/02/22,2026/08/10,4981.81,3655.37,25.47,28.6641,30,Personal,PEN,Mensual,226.2,30,10,20,Vigente,0,Normal,Aval,0.0,Mejoras del Hogar,Transferencia Bancaria,2024/03/23,2024/12/18
3673,4550,9,5,31,CONT-00003673,2023/06/04,22-08-2025,3046.64,1095.59,26.4,29.8407,27,Consumo,PEN,Mensual,150.85,27,19,8,Vigente,0,Normal,Sin Garantía,0.0,Electrodomésticos,Agencia,2023-07-04,2024-12-25
3674,2342,7,6,25,CONT-00003674,2021/04/03,29/03/2022,17315.48,0.0,22.08,24.4574,12,Personal,PEN,Mensual,1621.3,12,12,0,Cancelado,0,Normal,Carta Fianza,0.0,Viaje / Turismo,Cheque de Gerencia,2021-05-03,2022-03-29
3675,594,12,1,1,CONT-00003675,17-09-2022,27/08/2026,16957.85,9269.08,22.32,24.751,48,Personal,PEN,Mensual,537.23,48,27,21,Vigente,0,Normal,Aval,0.0,Emergencia Médica,Agencia,17-10-2022,2024/12/05
3676,4676,13,1,50,CONT-00003676,2020-12-02,2021-11-27,11481.23,0.0,36.0,42.5761,12,Personal,PEN,Mensual,1153.43,12,12,0,Castigado,27,Pérdida,Carta Fianza,0.0,Viaje / Turismo,Transferencia Bancaria,2021-01-01,2021-11-27
3677,4234,6,5,40,CONT-00003677,2021/08/12,2022/05/09,7537.32,0.0,250.0,32.8579,9,Consumo,PEN,Mensual,940.97,9,9,0,Castigado,19,Pérdida,Aval,0.0, AteNciÓn MédIca,Agencia,2021/09/11,2022/05/09
3678,175,8,4,3,CONT-00003678,19/03/2021,2024/03/03,37265.52,0.0,23.82,26.6006,36,Microempresa,PEN,Mensual,1458.51,36,36,0,Cancelado,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2021/04/18,2024/03/03
3679,2366,10,7,9,CONT-00003679,14/02/2023,2046/10/11,338739.98,330164.17,8.5,8.8391,288,Hipotecario,USD,Mensual,2761.01,288,22,266,Vigente,0,Normal,Prenda Vehicular,431971.23,Compra de Vivienda,Cheque de Gerencia,2023/03/16,2024-12-05
3680,4069,6,2,40,CONT-00003680,22-01-2021,2042-04-02,412195.13,386885.14,10.28,10.7785,258,Hipotecario,PEN,Mensual,3970.77,258,47,211,Vigente,0,CPP,Prenda Vehicular,881522.86,Construcción de Vivienda,Agencia,2021-02-21,2024-12-02
3681,4714,6,4,40,CONT-00003681,26-06-2024,13/12/2026,21239.05,20046.79,43.43,53.2079,30,Microempresa,Soles,Mensual,1172.1,30,6,24,Moroso,316,dudoso,Carta Fianza,0.0,Capital de Trabajo,Agencia,2024-07-26,2024/12/23
3682,1937,6,5,40,CONT-00003682,24-06-2023,2025/09/11,5770.24,2435.98,34.95,41.1294,27,Consumo,PEN,Mensual,311.59,27,18,9,Vigente,0,,Aval,0.0,Muebles y Enseres,Cheque de Gerencia,2023-07-24,15-12-2024
3683,4866,10,1,12,CONT-00003683,23/01/2021,2023/07/12,6217.7,0.0,36.0,42.5761,30,Personal,PEN,Mensual ,317.22,30,30,0,Cancelado,0,Normal,Aval,0.0,Viaje / Turismo,Transferencia Bancaria,22/02/2021,2023-07-12
3684,3805,19,1,16,CONT-00003684,2023/02/28,2025-08-16,17397.12,6071.14,32.47,37.7658,30,Personal,PEN,Mensual,854.17,30,22,8,Vigente,0,Normal,Aval,0.0,Libre Disponibilidad,Cheque de Gerencia,2023-03-30,19-12-2024
3685,1756,16,4,23,CONT-00003685,2021-01-14,2023-01-04,12735.6,0.0,30.09,34.607,24,Microempresa,PEN,Mensual,712.67,24,24,0,CANCELADO,0,Normal,Sin Garantía,0.0,Capital de Trabajo,Cheque de Gerencia,2021/02/13,2023/01/04
3686,4199,6,5,40,CONT-00003686,2021-04-05,26-12-2022,2214.88,0.0,29.14,33.3648,21,Consumo,PEN,Mensual,135.89,21,21,0,CANCELADO,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Agencia,2021/05/05,26/12/2022
3687,3287,24,2,2,CONT-00003687,2022/10/26,13-07-2042,138813.76,133985.61,10.75,11.2958,240,Hipotecario,PEN,Mensual ,1409.28,240,26,214,Vigente ,0,Normal,Bien Inmueble,291756.73,Construcción de Vivienda,Transferencia Bancaria,25/11/2022,2024/12/14
3688,3976,4,3,10,CONT-00003688,2023/04/19,23-03-2028,92018.11,69532.13,17.15,18.5644,60,Vehicular,PEN,Mensual,2294.32,60,20,40,Vigente,0,Normal,Bien Mueble,201352.94,Vehículo Usado,Transferencia Bancaria,19/05/2023,2024/12/09
3689,4185,10,5,9,CONT-00003689,18/08/2021,2022/11/11,13203.3,0.0,32.52,37.8329,15,Consumo,PEN,Mensual,1082.93,15,15,0,Castigado,74,Pérdida,Aval,0.0,Muebles y Enseres,Cheque de Gerencia,17/09/2021,2022/11/11
3690,951,17,1,52,CONT-00003690,2024/05/04,29/04/2025,21703.31,7939.73,29.18,33.4169,12,Personal,PEN,Mensual,2107.05,12,8,4,Vigente,0,Normal,Aval,0.0,Libre Disponibilidad,Agencia,2024/06/03,2024/12/30
3691,2204,4,5,19,CONT-00003691,2020/04/17,2020/07/16,1903.79,0.0,30.67,35.3706,3,Consumo,PEN,Mensual,667.31,3,3,0,Cancelado,0,Normal,Aval,0.0,Electrodomésticos,Agencia,17/05/2020,2020-07-16
3692,2418,20,4,2,CONT-00003692,31-03-2021,2022/09/22,4565.07,1225.09,25.34,28.5004,18,Microempresa,PEN,Mensual,307.5,18,18,0,Moroso,43,Deficiente,Sin Garantía,0.0,Compra de Inventario,Transferencia Bancaria,2021/04/30,22-09-2022
3693,2494,21,5,59,CONT-00003693,23/08/2022,2023/11/16,17288.35,0.0,29.89,34.3446,15,Consumo,PEN,Mensual,1395.38,15,15,0,Cancelado,0,Normal,Carta Fianza,0.0,Atención Médica,Transferencia Bancaria,22/09/2022,2023/11/16
3694,1969,22,8,7,CONT-00003694,2024/03/05,2024-06-03,1512.27,518.7,21.04,23.1924,3,Microempresa,PEN,Mensual,521.87,3,3,0,Moroso,229,Deficiente,Sin Garantía,0.0,Capital de Trabajo,agencia  ,2024-04-04,2024/06/03
3695,1790,19,4,38,CONT-00003695,2023-01-02,2023-12-28,2754.18,0.0,32.53,37.8463,12,Microempresa,PEN,mensual,271.94,12,12,0,Castigado,18,Pérdida,Sin Garantía,0.0,Capital de Trabajo,Agencia,2023-02-01,28-12-2023
3696,4147,7,4,39,CONT-00003696,2024-03-03,2024-08-30,5384.36,0.0,48.0,60.1032,6,Microempresa,PEN,Mensual,1027.13,6,6,0,Cancelado,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2024/04/02,30/08/2024
3697,4926,4,1,45,CONT-00003697,2022/02/24,23-08-2022,8469.17,0.0,32.64,37.994,6,Personal,PEN,Mensual,1548.91,6,6,0,Cancelado,0,Normal,Aval,0.0,Viaje / Turismo,Agencia,26-03-2022,2022/08/23
3698,523,5,4,55,CONT-00003698,30-07-2021,14/07/2024,28044.18,0.0,45.02,55.5754,36,  Microempresa,PEN,Mensual,1432.57,36,36,0,Cancelado,0,NORMAL,Aval,0.0,Compra de Inventario,Agencia,29/08/2021,2024-07-14
3699,4006,5,5,55,CONT-00003699,17-05-2023,2025-02-05,2298.73,803.61,33.08,38.5862,21,Consumo,PEN,Mensual,145.65,21,19,2,Moroso,58,Pérdida,Sin Garantía,0.0,Atención Médica,Cheque de Gerencia,2023/06/16,2024-12-07
3700,4158,7,6,39,CONT-00003700,2020-11-20,2023/05/09,26655.94,0.0,16.47,17.772,30,Personal,PEN,Mensual,1089.97,30,30,0,Cancelado,0,Normal,Aval,0.0,Mejoras del Hogar,Transferencia Bancaria,2020-12-20,2023/05/09
3701,2019,8,5,6,CONT-00003701,2020-12-08,2021-09-04,5403.79,0.0,38.15,45.5808,9,Consumo,PEN,Mensual,699.84,9,9,0,Cancelado,0,Normal,Aval,0.0,Electrodomésticos,Transferencia Bancaria,2021/01/07,2021/09/04
3702,857,18,5,13,CONT-00003702,2020/12/06,2022/03/01,8325.71,0.0,30.86,35.6216,15,Consumo,PEN,Mensual,675.99,15,15,0,Cancelado,0,Normal,Carta Fianza,0.0, Vestimenta y Calzado,Transferencia Bancaria,2021-01-05,2022/03/01
3703,3443,22,8,47,CONT-00003703,2022-01-20,2022/10/17,3073.03,0.0,23.17,25.796,9,Microempresa,PEN,Mensual,375.25,9,9,0,Cancelado,0,Normal,Sin Garantía,0.0,Compra de Inventario,Agencia,19/02/2022,17/10/2022
3704,1388,16,5,23,CONT-00003704,2021-08-17,2022-05-14,2691.41,0.0,41.35,50.1606,9,Consumo,PEN,Mensual,352.89,9,9,0,CANCELADO,0,Normal,Sin Garantía,0.0,Electrodomésticos,TraNsfEreNciA bAncAriA,2021/09/16,14-05-2022
3705,2799,23,1,37,CONT-00003705,17-02-2022,2025-02-01,42447.68,14192.19,23.77,26.5385,36,Personal,PEN,Mensual,1660.22,36,34,2,Moroso,125,Dudoso,Carta Fianza,0.0,Emergencia Médica,Transferencia Bancaria,19-03-2022,2024-12-03
3706,2089,16,5,35,CONT-00003706,2020-01-10,2021-04-04,1860.05,0.0,26.41,29.8534,15,Consumo,PEN,Mensual ,146.94,15,15,0,Cancelado,0,Normal,Carta Fianza,0.0,Electrodomésticos,Cheque de Gerencia,2020-02-09,2021-04-04
3707,151,15,3,51,CONT-00003707,2020-02-24,2025/01/28,55526.07,1375.17,17.51,18.9859,60,Vehicular,PEN,Mensual,1395.24,60,59,1,Vigente,0,Normal,Prenda Vehicular,121304.48,Vehículo Usado,Transferencia Bancaria,25/03/2020,2024-12-29
3708,3008,17,1,52,CONT-00003708,2023/07/21,2026-01-06,8060.74,4130.88,25.91,29.2195,30,Personal,PEN,Mensual,367.84,30,17,13,Vigente,0,Normal,Aval,0.0,Viaje / Turismo,Transferencia Bancaria,2023-08-20,2024/12/12
3709,3520,1,5,8,CONT-00003709,2023-07-18,13/04/2024,4060.59,0.0,42.0,51.1069,9,Consumo,PEN,Mensual,533.75,9,9,0,Cancelado,0,Normal,Aval,0.0,Muebles y Enseres,Transferencia Bancaria,2023/08/17,13/04/2024
3710,1236,13,2,50,CONT-00003710,2021-06-07,17/02/2042,111043.62,104475.33,10.18,10.6687,252, hipotecario,PEN,Mensual,1069.24,252,43,209,Vigente,0,Normal,Prenda Vehicular,185969.88,Refinanciamiento Hipotecario,Transferencia Bancaria,2021-07-07,2024-12-18
3711,2878,22,7,57,CONT-00003711,2021-10-12,13-05-2050,131633.14,127720.65,8.5,8.8391,348,Hipotecario,USD,Mensual,1019.85,348,39,309,Vigente,0,Normal,Prenda Vehicular,284295.58,Ampliación y Remodelación,Transferencia Bancaria,2021-11-11,2024-12-25
3712,732,18,1,58,CONT-00003712,31/03/2021,2026-03-05,12446.65,7861.7,35.99,42.5622,60,Personal,PEN,Mensual,449.65,60,45,15,Moroso,67,Deficiente,Carta Fianza,0.0,Gastos de Estudios,Cheque de Gerencia,2021/04/30,2024-12-10
3713,4242,1,1,8,CONT-00003713,16/12/2020,2023-12-01,3100.87,0.0,35.63,42.0648,36,Personal,PEN,Mensual,141.38,36,36,0,CANCELADO,0,Normal,Carta Fianza,0.0,Gastos de Estudios,Transferencia Bancaria,15/01/2021,2023/12/01
3714,4104,6,5,41,CONT-00003714,28/02/2022,2024-11-14,4215.4,0.0,26.5,29.9678,33,Consumo,Sol,Mensual,181.23,33,33,0,Cancelado,0,Normal,Aval,0.0,Electrodomésticos,Transferencia Bancaria,30-03-2022,2024/11/14
3715,1949,16,1,23,CONT-00003715,26-03-2020,2021/09/17,3450.62,0.0,22.65,25.1558,18,Personal,PEN,Mensual,227.89,18,18,0,Cancelado,0,Normal,Sin Garantía,0.0,Emergencia Médica,Transferencia Bancaria,25/04/2020,2021-09-17
3716,2070,8,5,6,CONT-00003716,2024/06/06,2025/08/30,5233.32,3424.13,37.49,44.6523,15,Consumo,PEN,Mensual,442.32,15,6,9,Vigente,0,Normal,Aval,0.0,Electrodomésticos,Cheque de Gerencia,2024/07/06,2024-12-03
3717,3929,14,1,28,CONT-00003717,2022/10/06,2026-03-19,10653.13,5365.78,36.0,42.5761,42,Personal,PEN,Mensual,449.47,42,27,15,Vigente,0,Normal,Sin Garantía,0.0,Gastos de Estudios,Cheque de Gerencia,2022/11/05,2024/12/24
3718,2504,13,2,46,CONT-00003718,2020-07-06,31-05-2027,114423.6,66800.42,11.0,11.5719,84,Hipotecario,Sol,Mensual,1959.21,84,54,30,Moroso,279,Dudoso,Bien Inmueble,192452.44,Refinanciamiento Hipotecario,Transferencia Bancaria,2020/08/05,2024-12-12
3719,281,12,4,42,CONT-00003719,2022/09/02,2026-08-12,50266.86,28001.92,29.09,33.2997,48,microempresa,PEN,Mensual,1783.4,48,28,20,Vigente,0,Normal,Carta Fianza,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2022-10-02,20/12/2024
