pago_id,prestamo_id,numero_cuota,fecha_vencimiento_cuota,fecha_pago,monto_cuota_programada,monto_capital_programado,monto_interes_programado,monto_pagado_total,monto_capital_pagado,monto_interes_pagado,monto_mora_pagado,saldo_capital_despues_pago,dias_retraso,estado_pago,canal_pago,referencia_pago
71853,3458,7,2020-08-01,2020-08-01,326.83,115.15,211.68,326.83,115.15,211.68,0.0,8301.6,0,Puntual,App Móvil,REF0000071853
71854,3458,8,2020-08-31,2020-08-31,326.83,118.04,208.79,326.83,118.04,208.79,0.0,8183.56,0,Puntual,App Móvil,REF0000071854
71855,3458,9,2020-09-30,2020-09-30,326.83,121.01,205.82,326.83,121.01,205.82,0.0,8062.55,0,Puntual,App Móvil,REF0000071855
71856,3458,10,2020-10-30,2021-02-21,326.83,124.06,202.77,345.46,124.06,202.77,18.63,7938.49,114,Muy Tardío,Agente Bancario,REF0000071856
71857,3458,11,2020-11-29,2020-11-29,326.83,127.18,199.65,326.83,127.18,199.65,0.0,7811.31,0,Puntual,Agencia,REF0000071857
71858,3458,12,2020-12-29,2020-12-29,326.83,130.38,196.45,326.83,130.38,196.45,0.0,7680.93,0,Puntual,Agencia,REF0000071858
71859,3458,13,2021-01-28,2021-01-28,326.83,133.65,193.18,326.83,133.65,193.18,0.0,7547.28,0,Puntual,Cajero ATM,REF0000071859
71860,3458,14,2021-02-27,2021-02-27,326.83,137.02,189.81,326.83,137.02,189.81,0.0,7410.26,0,Puntual ,Transferencia Interbancaria,REF0000071860
71861,3458,15,2021-03-29,2021-04-19,326.83,140.46,186.37,326.83,140.46,186.37,0.0,7269.8,21,Tardío,Cajero ATM,REF0000071861
71862,3458,16,2021-04-28,2021-04-28,326.83,143.99,182.84,326.83,143.99,182.84,0.0,7125.81,0,Puntual,App Móvil,REF0000071862
71863,3458,17,2021-05-28,2021-05-28,326.83,147.62,179.21,326.83,147.62,179.21,0.0,6978.19,0,Puntual,Transferencia Interbancaria,REF0000071863
71864,3458,18,2021-06-27,2021-06-27,326.83,151.33,175.5,326.83,151.33,175.5,0.0,6826.86,0,Puntual,Web Banca,REF0000071864
71865,3458,19,2021-07-27,2021-07-27,326.83,155.13,171.7,326.83,155.13,171.7,0.0,6671.73,0,Puntual,Cajero ATM,REF0000071865
71866,3458,20,2021-08-26,2021-08-26,326.83,159.04,167.79,326.83,159.04,167.79,0.0,6512.69,0,Puntual,App Móvil,REF0000071866
71867,3458,21,2021-09-25,2021-11-02,326.83,163.04,163.79,333.04,163.04,163.79,6.21,6349.65,38,Muy Tardío,Cajero ATM,REF0000071867
71868,3458,22,2021-10-25,2021-12-13,326.83,167.14,159.69,334.84,167.14,159.69,8.01,6182.51,49,Muy Tardío,App Móvil,REF0000071868
71869,3458,23,2021-11-24,2021-11-29,326.83,171.34,155.49,326.83,171.34,155.49,0.0,6011.17,5,Con Gracia,App Móvil,REF0000071869
71870,3458,24,2021-12-24,2021-12-24,326.83,175.65,151.18,326.83,175.65,151.18,0.0,5835.52,0,Puntual,Transferencia Interbancaria,REF0000071870
71871,3458,25,2022-01-23,2022-01-23,326.83,180.07,146.76,326.83,180.07,146.76,0.0,5655.45,0,Puntual,Agente Bancario,REF0000071871
71872,3458,26,2022-02-22,2022-02-27,326.83,184.6,142.23,326.83,184.6,142.23,0.0,5470.85,5,Con Gracia,Agencia,REF0000071872
71873,3458,27,2022-03-24,2022-03-24,326.83,189.24,137.59,326.83,189.24,137.59,0.0,5281.61,0,Puntual,Cajero ATM,REF0000071873
71874,3458,28,2022-04-23,2022-04-23,326.83,194.0,132.83,326.83,194.0,132.83,0.0,5087.61,0,Puntual,App Móvil,REF0000071874
71875,3458,29,2022-05-23,2022-08-03,326.83,198.88,127.95,338.6,198.88,127.95,11.77,4888.73,72,Muy Tardío,Transferencia Interbancaria,REF0000071875
71876,3458,30,2022-06-22,2022-08-18,326.83,203.88,122.95,336.14,203.88,122.95,9.31,4684.85,57,Muy Tardío,App Móvil,REF0000071876
71877,3458,31,2022-07-22,2022-07-22,326.83,209.01,117.82,326.83,209.01,117.82,0.0,4475.84,0,Puntual,Débito Automático,REF0000071877
71878,3458,32,2022-08-21,2022-08-21,326.83,214.26,112.57,326.83,214.26,112.57,0.0,4261.58,0,Puntual,Agencia,REF0000071878
71879,3458,33,2022-09-20,2022-09-20,326.83,219.65,107.18,326.83,219.65,107.18,0.0,4041.93,0,Puntual,Agencia,REF0000071879
71880,3458,34,2022-10-20,2022-10-20,326.83,225.18,101.65,326.83,225.18,101.65,0.0,3816.75,0,Puntual,App Móvil,REF0000071880
71881,3458,35,2022-11-19,2022-11-22,326.83,230.84,95.99,326.83,230.84,95.99,0.0,3585.91,3,Con Gracia,App Móvil,REF0000071881
71882,3458,36,2022-12-19,2022-12-19,326.83,236.64,90.19,326.83,236.64,90.19,0.0,3349.27,0,Puntual,Agencia,REF0000071882
71883,3458,37,2023-01-18,2023-01-18,326.83,242.6,84.23,326.83,242.6,84.23,0.0,3106.67,0,Puntual,Transferencia Interbancaria,REF0000071883
71884,3458,38,2023-02-17,2023-02-17,326.83,248.7,78.13,326.83,248.7,78.13,0.0,2857.97,0,Puntual,Cajero ATM,REF0000071884
71885,3458,39,2023-03-19,2023-03-19,326.83,254.95,71.88,326.83,254.95,71.88,0.0,2603.02,0,Puntual,App Móvil,REF0000071885
71886,3458,40,2023-04-18,2023-04-18,326.83,261.36,65.47,326.83,261.36,65.47,0.0,2341.66,0,Puntual,Web Banca,REF0000071886
71887,3458,41,2023-05-18,2023-05-18,326.83,267.94,58.89,326.83,267.94,58.89,0.0,2073.72,0,Puntual,Web Banca,REF0000071887
71888,3458,42,2023-06-17,2023-06-17,326.83,274.68,52.15,326.83,274.68,52.15,0.0,1799.04,0,Puntual,App Móvil,REF0000071888
71889,3458,43,2023-07-17,2023-07-17,326.83,281.58,45.25,326.83,281.58,45.25,0.0,1517.46,0,Puntual,Cajero ATM,REF0000071889
71890,3458,44,2023-08-16,2023-11-30,326.83,288.67,38.16,344.15,288.67,38.16,17.32,1228.79,106,Muy Tardío,Agencia,REF0000071890
71891,3458,45,2023-09-15,2023-09-15,326.83,295.93,30.9,326.83,295.93,30.9,0.0,932.86,0,Puntual,Agencia,REF0000071891
71892,3458,46,2023-10-15,2023-10-15,326.83,303.37,23.46,326.83,303.37,23.46,0.0,629.49,0,puntual,App Móvil,REF0000071892
71893,3458,47,2023-11-14,2023-11-14,326.83,311.0,15.83,326.83,311.0,15.83,0.0,318.49,0,Puntual,Transferencia Interbancaria,REF0000071893
71894,3458,48,2023-12-14,2023-12-14,326.83,318.49,8.34,326.83,318.49,8.34,0.0,0.0,0,Puntual,App Móvil,REF0000071894
71895,3459,1,2021-04-18,2021-06-13,500.26,151.49,348.77,514.27,151.49,348.77,14.01,22447.09,56,Muy Tardío,APP MOVIL,REF0000071895
71896,3459,2,2021-05-18,2021-09-20,500.26,153.83,346.43,531.53,153.83,346.43,31.27,22293.26,125,Muy Tardío,App Móvil,REF0000071896
71897,3459,3,2021-06-17,2021-06-17,500.26,156.2,344.06,500.26,156.2,344.06,0.0,22137.06,0,Puntual,Cajero ATM,REF0000071897
71898,3459,4,2021-07-17,2021-11-11,500.26,158.61,341.65,529.53,158.61,341.65,29.27,21978.45,117,Muy Tardío,Agencia,REF0000071898
71899,3459,5,2021-08-16,2021-08-16,500.26,161.06,339.2,500.26,161.06,339.2,0.0,21817.39,0,Puntual,Cajero ATM,REF0000071899
71900,3459,6,2021-09-15,2021-09-15,500.26,163.54,336.72,500.26,163.54,336.72,0.0,21653.85,0,Puntual,App Móvil,REF0000071900
71901,3459,7,2021-10-15,2022-02-22,500.26,166.07,334.19,532.78,166.07,334.19,32.52,21487.78,130,Muy Tardío,,REF0000071901
71902,3459,8,2021-11-14,2021-11-14,500.26,168.63,331.63,500.26,168.63,331.63,0.0,21319.15,0,Puntual,Web Banca,REF0000071902
71903,3459,9,2021-12-14,2022-05-01,500.26,171.23,329.03,534.78,171.23,329.03,34.52,21147.92,138,Muy Tardío,Web Banca,REF0000071903
71904,3459,10,2022-01-13,2022-01-13,500.26,173.88,326.38,500.26,173.88,326.38,0.0,20974.04,0,Puntual,Transferencia Interbancaria,REF0000071904
71905,3459,11,2022-02-12,2022-06-15,500.26,176.56,323.7,531.03,176.56,323.7,30.77,20797.48,123,Muy Tardío,Cajero ATM,REF0000071905
71906,3459,12,2022-03-14,2022-04-26,500.26,179.29,320.97,511.02,179.29,320.97,10.76,20618.19,43,Muy Tardío,Web Banca,REF0000071906
71907,3459,13,2022-04-13,2022-06-18,500.26,182.05,318.21,516.77,182.05,318.21,16.51,20436.14,66,Muy Tardío,App Móvil,REF0000071907
71908,3459,14,2022-05-13,2022-08-30,500.26,184.86,315.4,527.52,184.86,315.4,27.26,20251.28,109,Muy Tardío,Agencia,REF0000071908
71909,3459,15,2022-06-12,2022-06-12,500.26,187.72,312.54,500.26,187.72,312.54,0.0,20063.56,0,Puntual ,Agente Bancario,REF0000071909
71910,3459,16,2022-07-12,2022-07-12,500.26,190.61,309.65,500.26,190.61,309.65,0.0,19872.95,0,Puntual,Transferencia Interbancaria,REF0000071910
71911,3459,17,2022-08-11,2022-08-11,500.26,193.55,306.71,500.26,193.55,306.71,0.0,19679.4,0,Puntual,Cajero ATM,REF0000071911
71912,3459,18,2022-09-10,2022-12-26,500.26,196.54,303.72,527.02,196.54,303.72,26.76,19482.86,107,Muy Tardío,Agencia,REF0000071912
71913,3459,19,2022-10-10,2022-10-10,500.26,199.57,300.69,500.26,199.57,300.69,0.0,19283.29,0,Puntual,App Móvil,REF0000071913
71914,3459,20,2022-11-09,2022-11-09,500.26,202.65,297.61,500.26,202.65,297.61,0.0,19080.64,0,Puntual,Cajero ATM,REF0000071914
71915,3459,21,2022-12-09,2022-12-09,500.26,205.78,294.48,500.26,205.78,294.48,0.0,18874.86,0,Puntual,App Móvil,REF0000071915
71916,3459,22,2023-01-08,2023-04-08,500.26,208.96,291.3,522.77,208.96,291.3,22.51,18665.9,90,Muy Tardío,Cajero ATM,REF0000071916
71917,3459,23,2023-02-07,2023-02-21,500.26,212.18,288.08,500.26,212.18,288.08,0.0,18453.72,14,Tardío,App Móvil,REF0000071917
71918,3459,24,2023-03-09,2023-03-16,500.26,215.46,284.8,500.26,215.46,284.8,0.0,18238.26,7,Con Gracia,App Móvil,REF0000071918
71919,3459,25,2023-04-08,2023-04-08,500.26,218.78,281.48,500.26,218.78,281.48,0.0,18019.48,0,Puntual,Transferencia Interbancaria,REF0000071919
71920,3459,26,2023-05-08,2023-05-08,500.26,222.16,278.1,500.26,222.16,278.1,0.0,17797.32,0,Puntual ,App Móvil,REF0000071920
71921,3459,27,2023-06-07,2023-07-13,500.26,225.59,274.67,509.26,225.59,274.67,9.0,17571.73,36,Muy Tardío,Agente Bancario,REF0000071921
71922,3459,28,2023-07-07,2023-07-07,500.26,229.07,271.19,500.26,229.07,271.19,0.0,17342.66,0,puntual,Agencia,REF0000071922
71923,3459,29,2023-08-06,2023-09-14,500.26,232.6,267.66,510.02,232.6,267.66,9.76,17110.06,39,Muy Tardío,Web Banca,REF0000071923
71924,3459,30,2023-09-05,2023-11-08,500.26,236.19,264.07,516.27,236.19,264.07,16.01,16873.87,64,Muy Tardío,Débito Automático,REF0000071924
71925,3459,31,2023-10-05,2023-10-13,500.26,239.84,260.42,500.26,239.84,260.42,0.0,16634.03,8,Con Gracia,App Móvil,REF0000071925
71926,3459,32,2023-11-04,2023-11-17,500.26,243.54,256.72,500.26,243.54,256.72,0.0,16390.49,13,Tardío,Web Banca,REF0000071926
71927,3459,33,2023-12-04,2024-03-12,500.26,247.3,252.96,525.02,247.3,252.96,24.76,16143.19,99,Muy Tardío,Web Banca,REF0000071927
71928,3459,34,2024-01-03,2024-03-16,500.26,251.12,249.14,518.52,251.12,249.14,18.26,15892.07,73,Muy Tardío,Web Banca,REF0000071928
71929,3459,35,2024-02-02,2024-05-18,500.26,254.99,245.27,526.77,254.99,245.27,26.51,15637.08,106,Muy Tardío,Transferencia Interbancaria,REF0000071929
71930,3459,36,2024-03-03,2024-03-03,500.26,258.93,241.33,500.26,258.93,241.33,0.0,15378.15,0,Puntual,Agencia,REF0000071930
71931,3459,37,2024-04-02,2024-05-14,500.26,262.92,237.34,510.77,262.92,237.34,10.51,15115.23,42,Muy Tardío,Web Banca,REF0000071931
71932,3459,38,2024-05-02,2024-06-16,500.26,266.98,233.28,511.52,266.98,233.28,11.26,14848.25,45,Muy Tardío,Débito Automático,REF0000071932
71933,3459,39,2024-06-01,2024-06-01,500.26,271.1,229.16,500.26,271.1,229.16,0.0,14577.15,0,Puntual,Transferencia Interbancaria,REF0000071933
71934,3459,40,2024-07-01,2024-10-21,500.26,275.29,224.97,528.27,275.29,224.97,28.01,14301.86,112,Muy Tardío,App Móvil,REF0000071934
71935,3459,41,2024-07-31,2024-07-31,500.26,279.53,220.73,500.26,279.53,220.73,0.0,14022.33,0,Puntual,Web Banca,REF0000071935
71936,3459,42,2024-08-30,2024-08-30,500.26,283.85,216.41,500.26,283.85,216.41,0.0,13738.48,0,Puntual,Web Banca,REF0000071936
71937,3459,43,2024-09-29,2024-09-29,500.26,288.23,212.03,500.26,288.23,212.03,0.0,13450.25,0,Puntual,Agencia,REF0000071937
71938,3459,44,2024-10-29,2024-10-29,500.26,292.68,207.58,500.26,292.68,207.58,0.0,13157.57,0,Puntual,Transferencia Interbancaria,REF0000071938
71939,3459,45,2024-11-28,2025-04-15,500.26,297.19,203.07,534.78,297.19,203.07,34.52,12860.38,138,Muy Tardío,Agencia,REF0000071939
71940,3459,46,2024-12-28,2025-01-18,500.26,301.78,198.48,500.26,301.78,198.48,0.0,12558.6,21,Tardío,Transferencia Interbancaria,REF0000071940
71941,3460,1,2022-07-13,2022-07-13,480.92,386.16,94.76,480.92,386.16,94.76,0.0,3452.92,0,puntual,Cajero ATM,REF0000071941
71942,3460,2,2022-08-12,2022-08-12,480.92,395.69,85.23,480.92,395.69,85.23,0.0,3057.23,0,Puntual,App Móvil,REF0000071942
71943,3460,3,2022-09-11,2022-09-11,480.92,405.46,75.46,480.92,405.46,75.46,0.0,2651.77,0,Puntual,App Móvil,REF0000071943
71944,3460,4,2022-10-11,2022-10-11,480.92,415.47,65.45,480.92,415.47,65.45,0.0,2236.3,0,PUNTUAL,App Móvil,REF0000071944
71945,3460,5,2022-11-10,2022-11-10,480.92,425.72,55.2,480.92,425.72,55.2,0.0,1810.58,0,Puntual,Cajero ATM,REF0000071945
71946,3460,6,2022-12-10,2022-12-10,480.92,436.23,44.69,480.92,436.23,44.69,0.0,1374.35,0,Puntual,Agencia,REF0000071946
71947,3460,7,2023-01-09,2023-05-24,480.92,447.0,33.92,513.38,447.0,33.92,32.46,927.35,135,Muy Tardío,Transferencia Interbancaria,REF0000071947
71948,3460,8,2023-02-08,2023-02-08,480.92,458.03,22.89,480.92,458.03,22.89,0.0,469.32,0,Puntual,Web Banca,REF0000071948
71949,3460,9,2023-03-10,2023-03-10,480.92,469.32,11.6,480.92,469.32,11.6,0.0,0.0,0,puntual,Agente Bancario,REF0000071949
71950,3461,1,2020-04-02,2020-04-02,578.48,362.4,216.08,578.48,362.4,216.08,0.0,5074.8,0,Puntual,Agencia,REF0000071950
71951,3461,2,2020-05-02,2020-05-02,578.48,376.8,201.68,578.48,376.8,201.68,0.0,4698.0,0,Puntual,Web Banca,REF0000071951
71952,3461,3,2020-06-01,2020-06-01,578.48,391.77,186.71,578.48,391.77,186.71,0.0,4306.23,0,Puntual,App Móvil,REF0000071952
71953,3461,4,2020-07-01,2020-07-01,578.48,407.34,171.14,578.48,407.34,171.14,0.0,3898.89,0,Puntual,Web Banca,REF0000071953
71954,3461,5,2020-07-31,2020-07-31,578.48,423.53,154.95,578.48,423.53,154.95,0.0,3475.36,0,Puntual,App Móvil,REF0000071954
71955,3461,6,2020-08-30,2020-08-30,578.48,440.36,138.12,578.48,440.36,138.12,0.0,3035.0,0,Puntual,Cajero ATM,REF0000071955
71956,3461,7,2020-09-29,2020-12-14,578.48,457.86,120.62,600.46,457.86,120.62,21.98,2577.14,76,Muy Tardío,Web Banca,REF0000071956
71957,3461,8,2020-10-29,2020-10-29,578.48,476.06,102.42,578.48,476.06,102.42,0.0,2101.08,0,Puntual,Débito Automático,REF0000071957
71958,3461,9,2020-11-28,2020-12-20,578.48,494.98,83.5,578.48,494.98,83.5,0.0,1606.1,22,Tardío,Agencia,REF0000071958
71959,3461,10,2020-12-28,2021-01-05,578.48,514.65,63.83,578.48,514.65,63.83,0.0,1091.45,8,Con Gracia,Agente Bancario,REF0000071959
71960,3461,11,2021-01-27,2021-01-27,578.48,535.1,43.38,578.48,535.1,43.38,0.0,556.35,0,Puntual,app movil,REF0000071960
71961,3461,12,2021-02-26,2021-02-26,578.48,556.35,22.13,578.48,556.35,22.13,0.0,0.0,0,Puntual,Cajero ATM,REF0000071961
71962,3462,1,2022-03-13,2022-03-13,992.93,837.81,155.12,992.93,837.81,155.12,0.0,4564.05,0,Puntual,Agencia,REF0000071962
71963,3462,2,2022-08-10,2022-08-12,992.93,861.87,131.06,992.93,861.87,131.06,0.0,3702.18,2,Puntual,Web Banca,REF0000071963
71964,3462,3,2022-05-12,2022-05-26,992.93,886.62,106.31,992.93,886.62,106.31,0.0,2815.56,14,Tardío,Agencia,REF0000071964
71965,3462,4,2022-06-11,2022-06-11,992.93,912.08,80.85,992.93,912.08,80.85,0.0,1903.48,0,Puntual,Agencia,REF0000071965
71966,3462,5,2022-07-11,2022-07-11,992.93,938.27,54.66,992.93,938.27,54.66,0.0,965.21,0,Puntual,Web Banca,REF0000071966
71967,3462,6,2022-08-10,2022-08-10,992.93,965.21,27.72,992.93,965.21,27.72,0.0,0.0,0,Puntual,App Móvil,REF0000071967
71968,3463,1,2024-04-27,2024-04-27,166.72,94.71,72.01,166.72,94.71,72.01,0.0,2161.51,0,Puntual,Transferencia Interbancaria,REF0000071968
71969,3463,2,2024-05-27,2024-05-27,166.72,97.73,68.99,166.72,97.73,68.99,0.0,2063.78,0,Puntual,App Móvil,REF0000071969
71970,3463,3,2024-06-26,2024-08-18,166.72,100.85,65.87,171.14,100.85,65.87,4.42,1962.93,53,Muy Tardío,Transferencia Interbancaria,REF0000071970
71971,3463,4,2024-07-26,2024-07-26,166.72,104.07,62.65,166.72,104.07,62.65,0.0,1858.86,0,Puntual,App Móvil,REF0000071971
71972,3463,5,2024-08-25,2024-08-25,166.72,107.39,59.33,166.72,107.39,59.33,0.0,1751.47,0,Puntual,App Móvil,REF0000071972
71973,3463,6,2024-09-24,2024-09-30,166.72,110.82,55.9,166.72,110.82,55.9,0.0,1640.65,6,Con Gracia,Cajero ATM,REF0000071973
71974,3463,7,2024-10-24,2024-10-24,166.72,114.36,52.36,166.72,114.36,52.36,0.0,1526.29,0,Puntual,App Móvil,REF0000071974
71975,3463,8,2024-11-23,2024-11-23,166.72,118.01,48.71,166.72,118.01,48.71,0.0,1408.28,0,Puntual,Web Banca,REF0000071975
71976,3463,9,2024-12-23,2024-12-29,166.72,121.77,44.95,166.72,121.77,44.95,0.0,1286.51,6,Con Gracia,Transferencia Interbancaria,REF0000071976
71977,3464,1,2022-10-16,2022-10-16,1304.86,517.61,787.25,1304.86,517.61,787.25,0.0,60391.74,0,Puntual,,REF0000071977
71978,3464,2,2022-11-15,2022-11-15,1304.86,524.3,780.56,1304.86,524.3,780.56,0.0,59867.44,0,Puntual,Débito Automático,REF0000071978
71979,3464,3,2022-12-15,2022-12-15,1304.86,531.07,773.79,1304.86,531.07,773.79,0.0,59336.37,0,Puntual,Agencia,REF0000071979
71980,3464,4,2023-01-14,2023-01-14,1304.86,537.94,766.92,1304.86,537.94,766.92,0.0,58798.43,0,Puntual,Agente Bancario,REF0000071980
71981,3464,5,2023-02-13,2023-02-13,1304.86,544.89,759.97,1304.86,544.89,759.97,0.0,58253.54,0,Puntual,Cajero ATM,REF0000071981
71982,3464,6,2023-03-15,2023-03-21,1304.86,551.93,752.93,1304.86,551.93,752.93,0.0,57701.61,6,Con Gracia,Agencia,REF0000071982
71983,3464,7,2023-04-14,2023-04-21,1304.86,559.07,745.79,1304.86,559.07,745.79,0.0,57142.54,7,Con Gracia,Web Banca,REF0000071983
71984,3464,8,2023-05-14,2023-05-14,1304.86,566.29,738.57,1304.86,566.29,738.57,0.0,56576.25,0,Puntual,Agencia,REF0000071984
71985,3464,9,2023-06-13,2023-06-13,1304.86,573.61,731.25,1304.86,573.61,731.25,0.0,56002.64,0,Puntual,Agencia,REF0000071985
71986,3464,10,2023-07-13,2023-07-13,1304.86,581.03,723.83,1304.86,581.03,723.83,0.0,55421.61,0,Puntual,Transferencia Interbancaria,REF0000071986
71987,3464,11,2023-08-12,2023-08-12,1304.86,588.54,716.32,1304.86,588.54,716.32,0.0,54833.07,0,Puntual,App Móvil,REF0000071987
71988,3464,12,2023-09-11,2023-09-11,1304.86,596.14,708.72,1304.86,596.14,708.72,0.0,54236.93,0,Puntual,Cajero ATM,REF0000071988
71989,3464,13,2023-10-11,2023-10-11,1304.86,603.85,701.01,1304.86,603.85,701.01,0.0,53633.08,0,Puntual,Transferencia Interbancaria,REF0000071989
71990,3464,14,2023-11-10,2023-11-10,1304.86,611.65,693.21,1304.86,611.65,693.21,0.0,53021.43,0,Puntual,Cajero ATM,REF0000071990
71991,3464,15,2023-12-10,2023-12-10,1304.86,619.56,685.3,1304.86,619.56,685.3,0.0,52401.87,0,Puntual,Débito Automático,REF0000071991
71992,3464,16,2024-01-09,2024-01-09,1304.86,627.57,677.29,1304.86,627.57,677.29,0.0,51774.3,0,Puntual,,REF0000071992
71993,3464,17,2024-02-08,2024-04-12,1304.86,635.68,669.18,1346.62,635.68,669.18,41.76,51138.62,64,Muy Tardío,Web Banca,REF0000071993
71994,3464,18,2024-03-09,2024-03-14,1304.86,643.89,660.97,1304.86,643.89,660.97,0.0,50494.73,5,Con Gracia,Cajero ATM,REF0000071994
71995,3464,19,2024-04-08,2024-04-08,1304.86,652.22,652.64,1304.86,652.22,652.64,0.0,49842.51,0,Puntual,Transferencia Interbancaria,REF0000071995
71996,3464,20,2024-05-08,2024-05-08,1304.86,660.65,644.21,1304.86,660.65,644.21,0.0,49181.86,0,Puntual,Débito Automático,REF0000071996
71997,3464,21,2024-06-07,2024-06-07,1304.86,669.18,635.68,1304.86,669.18,635.68,0.0,48512.68,0,Puntual,Agente Bancario,REF0000071997
71998,3464,22,2024-07-07,2024-07-07,1304.86,677.83,627.03,1304.86,677.83,627.03,0.0,47834.85,0,Puntual,Web Banca,REF0000071998
71999,3464,23,2024-08-06,2024-08-06,1304.86,686.59,618.27,1304.86,686.59,618.27,0.0,47148.26,0,Puntual,Web Banca,REF0000071999
72000,3464,24,2024-09-05,2024-09-05,1304.86,695.47,609.39,1304.86,695.47,609.39,0.0,46452.79,0,Puntual,App Móvil,REF0000072000
72001,3464,25,2024-10-05,2024-10-05,1304.86,704.46,600.4,1304.86,704.46,600.4,0.0,45748.33,0,Puntual,Agente Bancario,REF0000072001
72002,3464,26,2024-11-04,2025-01-20,1304.86,713.56,591.3,1355.1,713.56,591.3,50.24,45034.77,77,Muy Tardío,Cajero ATM,REF0000072002
72003,3464,27,2024-12-04,2025-03-31,1304.86,722.79,582.07,1381.19,722.79,582.07,76.33,44311.98,117,Muy Tardío,Cajero ATM,REF0000072003
72004,3465,1,2022-12-13,2022-12-13,453.25,294.52,158.73,453.25,294.52,158.73,0.0,8463.07,0,Puntual,Web Banca,REF0000072004
72005,3465,2,2023-01-12,2023-01-12,453.25,299.86,153.39,453.25,299.86,153.39,0.0,8163.21,0,Puntual,App Móvil,REF0000072005
72006,3465,3,2023-02-11,2023-02-11,453.25,305.29,147.96,453.25,305.29,147.96,0.0,7857.92,0,Puntual,Agencia,REF0000072006
72007,3465,4,2023-03-13,2023-06-06,453.25,310.83,142.42,472.51,310.83,142.42,19.26,7547.09,85,Muy Tardío,Cajero ATM,REF0000072007
72008,3465,5,2023-04-12,2023-06-16,453.25,316.46,136.79,467.98,316.46,136.79,14.73,7230.63,65,Muy Tardío,APP MOVIL,REF0000072008
72009,3465,6,2023-05-12,2023-05-12,453.25,322.19,131.06,453.25,322.19,131.06,0.0,6908.44,0,Puntual,Agencia,REF0000072009
72010,3465,7,2023-06-11,2023-06-11,453.25,328.03,125.22,453.25,328.03,125.22,0.0,6580.41,0,Puntual,Web Banca,REF0000072010
72011,3465,8,2023-07-11,2023-07-11,453.25,333.98,119.27,453.25,333.98,119.27,0.0,6246.43,0,Puntual,Cajero ATM,REF0000072011
72012,3465,9,2023-08-10,2023-08-10,453.25,340.03,113.22,453.25,340.03,113.22,0.0,5906.4,0,Puntual,Agencia,REF0000072012
72013,3465,10,2023-09-09,2023-09-09,453.25,346.2,107.05,453.25,346.2,107.05,0.0,5560.2,0,Puntual,agencia,REF0000072013
72014,3465,11,2023-10-09,2023-10-09,453.25,352.47,100.78,453.25,352.47,100.78,0.0,5207.73,0,Puntual,Agencia,REF0000072014
72015,3465,12,2023-11-08,2023-11-12,453.25,358.86,94.39,453.25,358.86,94.39,0.0,4848.87,4,Con Gracia,Débito Automático,REF0000072015
72016,3465,13,2023-12-08,2023-12-08,453.25,365.36,87.89,453.25,365.36,87.89,0.0,4483.51,0,Puntual,Cajero ATM,REF0000072016
72017,3465,14,2024-01-07,2024-02-02,453.25,371.99,81.26,453.25,371.99,81.26,0.0,4111.52,26,Tardío,Agencia,REF0000072017
72018,3465,15,2024-02-06,2024-02-06,453.25,378.73,74.52,453.25,378.73,74.52,0.0,3732.79,0,Puntual,Web Banca,REF0000072018
72019,3465,16,2024-03-07,2024-03-07,453.25,385.59,67.66,453.25,385.59,67.66,0.0,3347.2,0,Puntual,Web Banca,REF0000072019
72020,3465,17,2024-04-06,2024-04-06,453.25,392.58,60.67,453.25,392.58,60.67,0.0,2954.62,0,Puntual,App Móvil,REF0000072020
72021,3465,18,2024-05-06,2024-05-06,453.25,399.7,53.55,453.25,399.7,53.55,0.0,2554.92,0,Puntual,Cajero ATM,REF0000072021
72022,3465,19,2024-06-05,2024-06-30,453.25,406.94,46.31,453.25,406.94,46.31,0.0,2147.98,25,Tardío,Web Banca,REF0000072022
72023,3465,20,2024-07-05,2024-07-05,453.25,414.32,38.93,453.25,414.32,38.93,0.0,1733.66,0,Puntual,Transferencia Interbancaria,REF0000072023
72024,3465,21,2024-08-04,2024-09-27,453.25,421.83,31.42,465.49,421.83,31.42,12.24,1311.83,54,Muy Tardío,Web Banca,REF0000072024
72025,3465,22,2024-09-03,2024-09-03,453.25,429.47,23.78,453.25,429.47,23.78,0.0,882.36,0,Puntual,Web Banca,REF0000072025
